PremiumTable	IssueAge	MaxPolicyYear	Sex	RiskClass	PremiumBand	PremiumPer1000
ACC19 	63	999	M	P	7	21.92
ACC19 	63	999	M	R	7	19.37
ACC19 	63	999	M	S	7	40.22
ACC19 	63	999	M	T	7	33.52
ACC19 	63	999	M	U	7	29.41
ACC19 	63	999	M	W	7	25.48
ACC19 	63	999	M	Y	7	40.22
ACC19 	64	999	F	N	1	23.88
ACC19 	64	999	F	P	1	22.58
ACC19 	64	999	F	R	1	22.56
ACC19 	64	999	F	S	1	40.32
ACC19 	64	999	F	T	1	33.6
ACC19 	64	999	F	U	1	33.6
ACC19 	64	999	F	W	1	23.88
ACC19 	64	999	F	Y	1	40.32
ACC19 	64	999	M	N	1	30.27
ACC19 	64	999	M	P	1	28.01
ACC19 	64	999	M	R	1	27.96
ACC19 	64	999	M	S	1	51.7
ACC19 	64	999	M	T	1	43.08
ACC19 	64	999	M	U	1	43.08
ACC19 	64	999	M	W	1	30.27
ACC19 	64	999	M	Y	1	51.7
ACC19 	64	999	F	N	2	23.88
ACC19 	64	999	F	P	2	21.32
ACC19 	64	999	F	R	2	19.56
ACC19 	64	999	F	S	2	37.54
ACC19 	64	999	F	T	2	31.28
ACC19 	64	999	F	U	2	31.08
ACC19 	64	999	F	W	2	23.88
ACC19 	64	999	F	Y	2	37.54
ACC19 	64	999	M	N	2	30.27
ACC19 	64	999	M	P	2	26.13
ACC19 	64	999	M	R	2	25.32
ACC19 	64	999	M	S	2	48.72
ACC19 	64	999	M	T	2	40.6
ACC19 	64	999	M	U	2	40.56
ACC19 	64	999	M	W	2	30.27
ACC19 	64	999	M	Y	2	48.72
ACC19 	64	999	F	N	3	23.88
ACC19 	64	999	F	P	3	21.32
ACC19 	64	999	F	R	3	19.16
ACC19 	64	999	F	S	3	37.54
ACC19 	64	999	F	T	3	31.28
ACC19 	64	999	F	U	3	27.72
ACC19 	64	999	F	W	3	23.88
ACC19 	64	999	F	Y	3	37.54
ACC19 	64	999	M	N	3	30.27
ACC19 	64	999	M	P	3	26.13
ACC19 	64	999	M	R	3	23.05
ACC19 	64	999	M	S	3	48.72
ACC19 	64	999	M	T	3	40.6
ACC19 	64	999	M	U	3	35.38
ACC19 	64	999	M	W	3	30.27
ACC19 	64	999	M	Y	3	48.72
ACC19 	64	999	F	N	4	23.41
ACC19 	64	999	F	P	4	20.91
ACC19 	64	999	F	R	4	18.81
ACC19 	64	999	F	S	4	36.54
ACC19 	64	999	F	T	4	30.45
ACC19 	64	999	F	U	4	26.9
ACC19 	64	999	F	W	4	23.41
ACC19 	64	999	F	Y	4	36.54
ACC19 	64	999	M	N	4	29.74
ACC19 	64	999	M	P	4	25.63
ACC19 	64	999	M	R	4	22.66
ACC19 	64	999	M	S	4	47.15
ACC19 	64	999	M	T	4	39.29
ACC19 	64	999	M	U	4	34.39
ACC19 	64	999	M	W	4	29.74
ACC19 	64	999	M	Y	4	47.15
ACC19 	64	999	F	N	5	23.31
ACC19 	64	999	F	P	5	20.81
ACC19 	64	999	F	R	5	18.71
ACC19 	64	999	F	S	5	36.23
ACC19 	64	999	F	T	5	30.19
ACC19 	64	999	F	U	5	26.71
ACC19 	64	999	F	W	5	23.31
ACC19 	64	999	F	Y	5	36.23
ACC19 	64	999	M	N	5	29.61
ACC19 	64	999	M	P	5	25.53
ACC19 	64	999	M	R	5	22.56
ACC19 	64	999	M	S	5	46.84
ACC19 	64	999	M	T	5	39.03
ACC19 	64	999	M	U	5	34.2
ACC19 	64	999	M	W	5	29.61
ACC19 	64	999	M	Y	5	46.84
ACC19 	64	999	F	N	6	23.21
ACC19 	64	999	F	P	6	20.71
ACC19 	64	999	F	R	6	18.61
ACC19 	64	999	F	S	6	35.92
ACC19 	64	999	F	T	6	29.93
ACC19 	64	999	F	U	6	26.52
ACC19 	64	999	F	W	6	23.21
ACC19 	64	999	F	Y	6	35.92
ACC19 	64	999	M	N	6	29.5
ACC19 	64	999	M	P	6	25.43
ACC19 	64	999	M	R	6	22.46
ACC19 	64	999	M	S	6	46.53
ACC19 	64	999	M	T	6	38.77
ACC19 	64	999	M	U	6	34.01
ACC19 	64	999	M	W	6	29.5
ACC19 	64	999	M	Y	6	46.53
ACC19 	64	999	F	N	7	20.89
ACC19 	64	999	F	P	7	18.64
ACC19 	64	999	F	R	7	16.75
ACC19 	64	999	F	S	7	32.33
ACC19 	64	999	F	T	7	26.94
ACC19 	64	999	F	U	7	23.87
ACC19 	64	999	F	W	7	20.89
ACC19 	64	999	F	Y	7	32.33
ACC19 	64	999	M	N	7	26.55
ACC19 	64	999	M	P	7	22.89
ACC19 	64	999	M	R	7	20.21
ACC19 	64	999	M	S	7	41.88
ACC19 	64	999	M	T	7	34.89
ACC19 	64	999	M	U	7	30.61
ACC19 	64	999	M	W	7	26.55
ACC19 	64	999	M	Y	7	41.88
ACC19 	65	999	F	N	1	24.88
ACC19 	65	999	F	P	1	23.45
ACC19 	65	999	F	R	1	23.4
ACC19 	65	999	F	S	1	42.2
ACC19 	65	999	F	T	1	35.16
ACC19 	65	999	F	U	1	35.16
ACC19 	65	999	F	W	1	24.88
ACC19 	65	999	F	Y	1	42.2
ACC19 	65	999	M	N	1	31.45
ACC19 	65	999	M	P	1	29.29
ACC19 	65	999	M	R	1	29.28
ACC19 	65	999	M	S	1	54.58
ACC19 	65	999	M	T	1	45.48
ACC19 	65	999	M	U	1	45.48
ACC19 	65	999	M	W	1	31.45
ACC19 	65	999	M	Y	1	54.58
ACC19 	65	999	F	N	2	24.88
ACC19 	65	999	F	P	2	22.22
ACC19 	65	999	F	R	2	20.4
ACC19 	65	999	F	S	2	39.3
ACC19 	65	999	F	T	2	32.75
ACC19 	65	999	F	U	2	32.64
ACC19 	65	999	F	W	2	24.88
ACC19 	65	999	F	Y	2	39.3
ACC19 	65	999	M	N	2	31.45
ACC19 	65	999	M	P	2	27.4
ACC19 	65	999	M	R	2	26.76
ACC19 	65	999	M	S	2	51.56
ACC19 	65	999	M	T	2	42.96
ACC19 	65	999	M	U	2	42.96
ACC19 	65	999	M	W	2	31.45
ACC19 	65	999	M	Y	2	51.56
ACC19 	65	999	F	N	3	24.88
ACC19 	65	999	F	P	3	22.22
ACC19 	65	999	F	R	3	19.95
ACC19 	65	999	F	S	3	39.3
ACC19 	65	999	F	T	3	32.75
ACC19 	65	999	F	U	3	28.95
ACC19 	65	999	F	W	3	24.88
ACC19 	65	999	F	Y	3	39.3
ACC19 	65	999	M	N	3	31.45
ACC19 	65	999	M	P	3	27.2
ACC19 	65	999	M	R	3	24.0
ACC19 	65	999	M	S	3	50.7
ACC19 	65	999	M	T	3	42.25
ACC19 	65	999	M	U	3	36.75
ACC19 	65	999	M	W	3	31.45
ACC19 	65	999	M	Y	3	50.7
ACC19 	65	999	F	N	4	24.39
ACC19 	65	999	F	P	4	21.8
ACC19 	65	999	F	R	4	19.6
ACC19 	65	999	F	S	4	38.28
ACC19 	65	999	F	T	4	31.9
ACC19 	65	999	F	U	4	28.1
ACC19 	65	999	F	W	4	24.39
ACC19 	65	999	F	Y	4	38.28
ACC19 	65	999	M	N	4	30.92
ACC19 	65	999	M	P	4	26.7
ACC19 	65	999	M	R	4	23.6
ACC19 	65	999	M	S	4	49.08
ACC19 	65	999	M	T	4	40.9
ACC19 	65	999	M	U	4	35.75
ACC19 	65	999	M	W	4	30.92
ACC19 	65	999	M	Y	4	49.08
ACC19 	65	999	F	N	5	24.29
ACC19 	65	999	F	P	5	21.7
ACC19 	65	999	F	R	5	19.5
ACC19 	65	999	F	S	5	37.92
ACC19 	65	999	F	T	5	31.6
ACC19 	65	999	F	U	5	27.9
ACC19 	65	999	F	W	5	24.29
ACC19 	65	999	F	Y	5	37.92
ACC19 	65	999	M	N	5	30.78
ACC19 	65	999	M	P	5	26.6
ACC19 	65	999	M	R	5	23.5
ACC19 	65	999	M	S	5	48.72
ACC19 	65	999	M	T	5	40.6
ACC19 	65	999	M	U	5	35.55
ACC19 	65	999	M	W	5	30.78
ACC19 	65	999	M	Y	5	48.72
ACC19 	65	999	F	N	6	24.19
ACC19 	65	999	F	P	6	21.6
ACC19 	65	999	F	R	6	19.4
ACC19 	65	999	F	S	6	37.56
ACC19 	65	999	F	T	6	31.3
ACC19 	65	999	F	U	6	27.7
ACC19 	65	999	F	W	6	24.19
ACC19 	65	999	F	Y	6	37.56
ACC19 	65	999	M	N	6	30.68
ACC19 	65	999	M	P	6	26.5
ACC19 	65	999	M	R	6	23.4
ACC19 	65	999	M	S	6	48.53
ACC19 	65	999	M	T	6	40.44
ACC19 	65	999	M	U	6	35.35
ACC19 	65	999	M	W	6	30.68
ACC19 	65	999	M	Y	6	48.53
ACC19 	65	999	F	N	7	21.77
ACC19 	65	999	F	P	7	19.44
ACC19 	65	999	F	R	7	17.46
ACC19 	65	999	F	S	7	33.8
ACC19 	65	999	F	T	7	28.17
ACC19 	65	999	F	U	7	24.93
ACC19 	65	999	F	W	7	21.77
ACC19 	65	999	F	Y	7	33.8
ACC19 	65	999	M	N	7	27.61
ACC19 	65	999	M	P	7	23.85
ACC19 	65	999	M	R	7	21.06
ACC19 	65	999	M	S	7	43.68
ACC19 	65	999	M	T	7	36.4
ACC19 	65	999	M	U	7	31.82
ACC19 	65	999	M	W	7	27.61
ACC19 	65	999	M	Y	7	43.68
ACC19 	66	999	F	N	1	26.59
ACC19 	66	999	F	P	1	25.13
ACC19 	66	999	F	R	1	25.08
ACC19 	66	999	F	S	1	44.93
ACC19 	66	999	F	T	1	37.44
ACC19 	66	999	F	U	1	37.44
ACC19 	66	999	F	W	1	26.59
ACC19 	66	999	F	Y	1	44.93
ACC19 	66	999	M	N	1	33.68
ACC19 	66	999	M	P	1	31.8
ACC19 	66	999	M	R	1	31.8
ACC19 	66	999	M	S	1	59.04
ACC19 	66	999	M	T	1	49.2
ACC19 	66	999	M	U	1	49.2
ACC19 	66	999	M	W	1	33.68
ACC19 	66	999	M	Y	1	59.04
ACC19 	66	999	F	N	2	26.59
ACC19 	66	999	F	P	2	23.81
ACC19 	66	999	F	R	2	22.08
ACC19 	66	999	F	S	2	41.91
ACC19 	66	999	F	T	2	34.92
ACC19 	66	999	F	U	2	34.92
ACC19 	66	999	F	W	2	26.59
ACC19 	66	999	F	Y	2	41.91
ACC19 	66	999	M	N	2	33.49
ACC19 	66	999	M	P	2	29.77
ACC19 	66	999	M	R	2	29.28
ACC19 	66	999	M	S	2	55.88
ACC19 	66	999	M	T	2	46.56
ACC19 	66	999	M	U	2	46.56
ACC19 	66	999	M	W	2	33.49
ACC19 	66	999	M	Y	2	55.88
ACC19 	66	999	F	N	3	26.59
ACC19 	66	999	F	P	3	23.81
ACC19 	66	999	F	R	3	21.47
ACC19 	66	999	F	S	3	41.74
ACC19 	66	999	F	T	3	34.78
ACC19 	66	999	F	U	3	30.81
ACC19 	66	999	F	W	3	26.59
ACC19 	66	999	F	Y	3	41.74
ACC19 	66	999	M	N	3	33.49
ACC19 	66	999	M	P	3	29.02
ACC19 	66	999	M	R	3	25.7
ACC19 	66	999	M	S	3	55.68
ACC19 	66	999	M	T	3	46.4
ACC19 	66	999	M	U	3	39.53
ACC19 	66	999	M	W	3	33.49
ACC19 	66	999	M	Y	3	55.68
ACC19 	66	999	F	N	4	26.06
ACC19 	66	999	F	P	4	23.36
ACC19 	66	999	F	R	4	21.08
ACC19 	66	999	F	S	4	40.7
ACC19 	66	999	F	T	4	33.91
ACC19 	66	999	F	U	4	29.95
ACC19 	66	999	F	W	4	26.06
ACC19 	66	999	F	Y	4	40.7
ACC19 	66	999	M	N	4	32.89
ACC19 	66	999	M	P	4	28.47
ACC19 	66	999	M	R	4	25.25
ACC19 	66	999	M	S	4	54.02
ACC19 	66	999	M	T	4	45.01
ACC19 	66	999	M	U	4	38.45
ACC19 	66	999	M	W	4	32.89
ACC19 	66	999	M	Y	4	54.02
ACC19 	66	999	F	N	5	25.96
ACC19 	66	999	F	P	5	23.25
ACC19 	66	999	F	R	5	20.98
ACC19 	66	999	F	S	5	40.35
ACC19 	66	999	F	T	5	33.62
ACC19 	66	999	F	U	5	29.74
ACC19 	66	999	F	W	5	25.96
ACC19 	66	999	F	Y	5	40.35
ACC19 	66	999	M	N	5	32.74
ACC19 	66	999	M	P	5	28.36
ACC19 	66	999	M	R	5	25.15
ACC19 	66	999	M	S	5	53.57
ACC19 	66	999	M	T	5	44.64
ACC19 	66	999	M	U	5	38.17
ACC19 	66	999	M	W	5	32.74
ACC19 	66	999	M	Y	5	53.57
ACC19 	66	999	F	N	6	25.84
ACC19 	66	999	F	P	6	23.14
ACC19 	66	999	F	R	6	20.87
ACC19 	66	999	F	S	6	39.99
ACC19 	66	999	F	T	6	33.32
ACC19 	66	999	F	U	6	29.54
ACC19 	66	999	F	W	6	25.84
ACC19 	66	999	F	Y	6	39.99
ACC19 	66	999	M	N	6	32.62
ACC19 	66	999	M	P	6	28.25
ACC19 	66	999	M	R	6	25.04
ACC19 	66	999	M	S	6	53.13
ACC19 	66	999	M	T	6	44.27
ACC19 	66	999	M	U	6	37.89
ACC19 	66	999	M	W	6	32.62
ACC19 	66	999	M	Y	6	53.13
ACC19 	66	999	F	N	7	23.26
ACC19 	66	999	F	P	7	20.83
ACC19 	66	999	F	R	7	18.78
ACC19 	66	999	F	S	7	35.99
ACC19 	66	999	F	T	7	29.99
ACC19 	66	999	F	U	7	26.59
ACC19 	66	999	F	W	7	23.26
ACC19 	66	999	F	Y	7	35.99
ACC19 	66	999	M	N	7	29.36
ACC19 	66	999	M	P	7	25.43
ACC19 	66	999	M	R	7	22.54
ACC19 	66	999	M	S	7	47.82
ACC19 	66	999	M	T	7	39.84
ACC19 	66	999	M	U	7	34.1
ACC19 	66	999	M	W	7	29.36
ACC19 	66	999	M	Y	7	47.82
ACC19 	67	999	F	N	1	28.31
ACC19 	67	999	F	P	1	26.71
ACC19 	67	999	F	R	1	26.64
ACC19 	67	999	F	S	1	47.67
ACC19 	67	999	F	T	1	39.72
ACC19 	67	999	F	U	1	39.72
ACC19 	67	999	F	W	1	28.31
ACC19 	67	999	F	Y	1	47.67
ACC19 	67	999	M	N	1	35.92
ACC19 	67	999	M	P	1	34.32
ACC19 	67	999	M	R	1	34.32
ACC19 	67	999	M	S	1	63.51
ACC19 	67	999	M	T	1	52.92
ACC19 	67	999	M	U	1	52.92
ACC19 	67	999	M	W	1	35.92
ACC19 	67	999	M	Y	1	63.51
ACC19 	67	999	F	N	2	28.31
ACC19 	67	999	F	P	2	25.41
ACC19 	67	999	F	R	2	23.88
ACC19 	67	999	F	S	2	44.64
ACC19 	67	999	F	T	2	37.2
ACC19 	67	999	F	U	2	37.2
ACC19 	67	999	F	W	2	28.31
ACC19 	67	999	F	Y	2	44.64
ACC19 	67	999	M	N	2	35.54
ACC19 	67	999	M	P	2	32.14
ACC19 	67	999	M	R	2	31.8
ACC19 	67	999	M	S	2	60.66
ACC19 	67	999	M	T	2	50.55
ACC19 	67	999	M	U	2	50.28
ACC19 	67	999	M	W	2	35.54
ACC19 	67	999	M	Y	2	60.66
ACC19 	67	999	F	N	3	28.31
ACC19 	67	999	F	P	3	25.41
ACC19 	67	999	F	R	3	22.99
ACC19 	67	999	F	S	3	44.18
ACC19 	67	999	F	T	3	36.81
ACC19 	67	999	F	U	3	32.67
ACC19 	67	999	F	W	3	28.31
ACC19 	67	999	F	Y	3	44.18
ACC19 	67	999	M	N	3	35.54
ACC19 	67	999	M	P	3	30.84
ACC19 	67	999	M	R	3	27.4
ACC19 	67	999	M	S	3	60.66
ACC19 	67	999	M	T	3	50.55
ACC19 	67	999	M	U	3	42.31
ACC19 	67	999	M	W	3	35.54
ACC19 	67	999	M	Y	3	60.66
ACC19 	67	999	F	N	4	27.74
ACC19 	67	999	F	P	4	24.92
ACC19 	67	999	F	R	4	22.56
ACC19 	67	999	F	S	4	43.11
ACC19 	67	999	F	T	4	35.92
ACC19 	67	999	F	U	4	31.8
ACC19 	67	999	F	W	4	27.74
ACC19 	67	999	F	Y	4	43.11
ACC19 	67	999	M	N	4	34.87
ACC19 	67	999	M	P	4	30.23
ACC19 	67	999	M	R	4	26.9
ACC19 	67	999	M	S	4	58.95
ACC19 	67	999	M	T	4	49.12
ACC19 	67	999	M	U	4	41.15
ACC19 	67	999	M	W	4	34.87
ACC19 	67	999	M	Y	4	58.95
ACC19 	67	999	F	N	5	27.62
ACC19 	67	999	F	P	5	24.79
ACC19 	67	999	F	R	5	22.46
ACC19 	67	999	F	S	5	42.77
ACC19 	67	999	F	T	5	35.64
ACC19 	67	999	F	U	5	31.58
ACC19 	67	999	F	W	5	27.62
ACC19 	67	999	F	Y	5	42.77
ACC19 	67	999	M	N	5	34.7
ACC19 	67	999	M	P	5	30.11
ACC19 	67	999	M	R	5	26.8
ACC19 	67	999	M	S	5	58.42
ACC19 	67	999	M	T	5	48.68
ACC19 	67	999	M	U	5	40.79
ACC19 	67	999	M	W	5	34.7
ACC19 	67	999	M	Y	5	58.42
ACC19 	67	999	F	N	6	27.49
ACC19 	67	999	F	P	6	24.67
ACC19 	67	999	F	R	6	22.34
ACC19 	67	999	F	S	6	42.41
ACC19 	67	999	F	T	6	35.34
ACC19 	67	999	F	U	6	31.38
ACC19 	67	999	F	W	6	27.49
ACC19 	67	999	F	Y	6	42.41
ACC19 	67	999	M	N	6	34.56
ACC19 	67	999	M	P	6	29.99
ACC19 	67	999	M	R	6	26.68
ACC19 	67	999	M	S	6	57.89
ACC19 	67	999	M	T	6	48.24
ACC19 	67	999	M	U	6	40.43
ACC19 	67	999	M	W	6	34.56
ACC19 	67	999	M	Y	6	57.89
ACC19 	67	999	F	N	7	24.74
ACC19 	67	999	F	P	7	22.2
ACC19 	67	999	F	R	7	20.11
ACC19 	67	999	F	S	7	38.17
ACC19 	67	999	F	T	7	31.81
ACC19 	67	999	F	U	7	28.24
ACC19 	67	999	F	W	7	24.74
ACC19 	67	999	F	Y	7	38.17
ACC19 	67	999	M	N	7	31.1
ACC19 	67	999	M	P	7	26.99
ACC19 	67	999	M	R	7	24.01
ACC19 	67	999	M	S	7	52.1
ACC19 	67	999	M	T	7	43.42
ACC19 	67	999	M	U	7	36.39
ACC19 	67	999	M	W	7	31.1
ACC19 	67	999	M	Y	7	52.1
ACC19 	68	999	F	N	1	30.03
ACC19 	68	999	F	P	1	28.38
ACC19 	68	999	F	R	1	28.32
ACC19 	68	999	F	S	1	50.26
ACC19 	68	999	F	T	1	41.88
ACC19 	68	999	F	U	1	41.88
ACC19 	68	999	F	W	1	30.03
ACC19 	68	999	F	Y	1	50.26
ACC19 	68	999	M	N	1	38.16
ACC19 	68	999	M	P	1	36.84
ACC19 	68	999	M	R	1	36.84
ACC19 	68	999	M	S	1	67.83
ACC19 	68	999	M	T	1	56.52
ACC19 	68	999	M	U	1	56.52
ACC19 	68	999	M	W	1	38.16
ACC19 	68	999	M	Y	1	67.83
ACC19 	68	999	F	N	2	30.03
ACC19 	68	999	F	P	2	27.01
ACC19 	68	999	F	R	2	25.56
ACC19 	68	999	F	S	2	47.24
ACC19 	68	999	F	T	2	39.36
ACC19 	68	999	F	U	2	39.36
ACC19 	68	999	F	W	2	30.03
ACC19 	68	999	F	Y	2	47.24
ACC19 	68	999	M	N	2	37.58
ACC19 	68	999	M	P	2	34.52
ACC19 	68	999	M	R	2	34.32
ACC19 	68	999	M	S	2	65.64
ACC19 	68	999	M	T	2	54.7
ACC19 	68	999	M	U	2	53.88
ACC19 	68	999	M	W	2	37.58
ACC19 	68	999	M	Y	2	65.64
ACC19 	68	999	F	N	3	30.03
ACC19 	68	999	F	P	3	27.01
ACC19 	68	999	F	R	3	24.51
ACC19 	68	999	F	S	3	46.61
ACC19 	68	999	F	T	3	38.84
ACC19 	68	999	F	U	3	34.53
ACC19 	68	999	F	W	3	30.03
ACC19 	68	999	F	Y	3	46.61
ACC19 	68	999	M	N	3	37.58
ACC19 	68	999	M	P	3	32.66
ACC19 	68	999	M	R	3	29.1
ACC19 	68	999	M	S	3	65.64
ACC19 	68	999	M	T	3	54.7
ACC19 	68	999	M	U	3	45.09
ACC19 	68	999	M	W	3	37.58
ACC19 	68	999	M	Y	3	65.64
ACC19 	68	999	F	N	4	29.42
ACC19 	68	999	F	P	4	26.48
ACC19 	68	999	F	R	4	24.04
ACC19 	68	999	F	S	4	45.52
ACC19 	68	999	F	T	4	37.93
ACC19 	68	999	F	U	4	33.65
ACC19 	68	999	F	W	4	29.42
ACC19 	68	999	F	Y	4	45.52
ACC19 	68	999	M	N	4	36.85
ACC19 	68	999	M	P	4	32.0
ACC19 	68	999	M	R	4	28.55
ACC19 	68	999	M	S	4	63.88
ACC19 	68	999	M	T	4	53.23
ACC19 	68	999	M	U	4	43.85
ACC19 	68	999	M	W	4	36.85
ACC19 	68	999	M	Y	4	63.88
ACC19 	68	999	F	N	5	29.29
ACC19 	68	999	F	P	5	26.34
ACC19 	68	999	F	R	5	23.94
ACC19 	68	999	F	S	5	45.2
ACC19 	68	999	F	T	5	37.66
ACC19 	68	999	F	U	5	33.42
ACC19 	68	999	F	W	5	29.29
ACC19 	68	999	F	Y	5	45.2
ACC19 	68	999	M	N	5	36.66
ACC19 	68	999	M	P	5	31.87
ACC19 	68	999	M	R	5	28.45
ACC19 	68	999	M	S	5	63.27
ACC19 	68	999	M	T	5	52.72
ACC19 	68	999	M	U	5	43.41
ACC19 	68	999	M	W	5	36.66
ACC19 	68	999	M	Y	5	63.27
ACC19 	68	999	F	N	6	29.14
ACC19 	68	999	F	P	6	26.21
ACC19 	68	999	F	R	6	23.81
ACC19 	68	999	F	S	6	44.84
ACC19 	68	999	F	T	6	37.36
ACC19 	68	999	F	U	6	33.22
ACC19 	68	999	F	W	6	29.14
ACC19 	68	999	F	Y	6	44.84
ACC19 	68	999	M	N	6	36.5
ACC19 	68	999	M	P	6	31.73
ACC19 	68	999	M	R	6	28.32
ACC19 	68	999	M	S	6	62.66
ACC19 	68	999	M	T	6	52.21
ACC19 	68	999	M	U	6	42.97
ACC19 	68	999	M	W	6	36.5
ACC19 	68	999	M	Y	6	62.66
ACC19 	68	999	F	N	7	26.23
ACC19 	68	999	F	P	7	23.59
ACC19 	68	999	F	R	7	21.43
ACC19 	68	999	F	S	7	40.36
ACC19 	68	999	F	T	7	33.62
ACC19 	68	999	F	U	7	29.9
ACC19 	68	999	F	W	7	26.23
ACC19 	68	999	F	Y	7	40.36
ACC19 	68	999	M	N	7	32.85
ACC19 	68	999	M	P	7	28.56
ACC19 	68	999	M	R	7	25.49
ACC19 	68	999	M	S	7	56.39
ACC19 	68	999	M	T	7	46.99
ACC19 	68	999	M	U	7	38.67
ACC19 	68	999	M	W	7	32.85
ACC19 	68	999	M	Y	7	56.39
ACC19 	69	999	F	N	1	31.75
ACC19 	69	999	F	P	1	29.96
ACC19 	69	999	F	R	1	29.88
ACC19 	69	999	F	S	1	53.0
ACC19 	69	999	F	T	1	44.16
ACC19 	69	999	F	U	1	44.16
ACC19 	69	999	F	W	1	31.75
ACC19 	69	999	F	Y	1	53.0
ACC19 	69	999	M	N	1	40.4
ACC19 	69	999	M	P	1	39.36
ACC19 	69	999	M	R	1	39.36
ACC19 	69	999	M	S	1	72.29
ACC19 	69	999	M	T	1	60.24
ACC19 	69	999	M	U	1	60.24
ACC19 	69	999	M	W	1	40.4
ACC19 	69	999	M	Y	1	72.29
ACC19 	69	999	F	N	2	31.75
ACC19 	69	999	F	P	2	28.61
ACC19 	69	999	F	R	2	27.36
ACC19 	69	999	F	S	2	49.97
ACC19 	69	999	F	T	2	41.64
ACC19 	69	999	F	U	2	41.64
ACC19 	69	999	F	W	2	31.75
ACC19 	69	999	F	Y	2	49.97
ACC19 	69	999	M	N	2	39.62
ACC19 	69	999	M	P	2	36.89
ACC19 	69	999	M	R	2	36.84
ACC19 	69	999	M	S	2	70.62
ACC19 	69	999	M	T	2	58.85
ACC19 	69	999	M	U	2	57.6
ACC19 	69	999	M	W	2	39.62
ACC19 	69	999	M	Y	2	70.62
ACC19 	69	999	F	N	3	31.75
ACC19 	69	999	F	P	3	28.61
ACC19 	69	999	F	R	3	26.03
ACC19 	69	999	F	S	3	49.05
ACC19 	69	999	F	T	3	40.87
ACC19 	69	999	F	U	3	36.39
ACC19 	69	999	F	W	3	31.75
ACC19 	69	999	F	Y	3	49.05
ACC19 	69	999	M	N	3	39.62
ACC19 	69	999	M	P	3	34.47
ACC19 	69	999	M	R	3	30.8
ACC19 	69	999	M	S	3	70.62
ACC19 	69	999	M	T	3	58.85
ACC19 	69	999	M	U	3	47.87
ACC19 	69	999	M	W	3	39.62
ACC19 	69	999	M	Y	3	70.62
ACC19 	69	999	F	N	4	31.1
ACC19 	69	999	F	P	4	28.03
ACC19 	69	999	F	R	4	25.52
ACC19 	69	999	F	S	4	47.93
ACC19 	69	999	F	T	4	39.94
ACC19 	69	999	F	U	4	35.5
ACC19 	69	999	F	W	4	31.1
ACC19 	69	999	F	Y	4	47.93
ACC19 	69	999	M	N	4	38.82
ACC19 	69	999	M	P	4	33.76
ACC19 	69	999	M	R	4	30.2
ACC19 	69	999	M	S	4	68.81
ACC19 	69	999	M	T	4	57.34
ACC19 	69	999	M	U	4	46.55
ACC19 	69	999	M	W	4	38.82
ACC19 	69	999	M	Y	4	68.81
ACC19 	69	999	F	N	5	30.95
ACC19 	69	999	F	P	5	27.88
ACC19 	69	999	F	R	5	25.42
ACC19 	69	999	F	S	5	47.62
ACC19 	69	999	F	T	5	39.68
ACC19 	69	999	F	U	5	35.26
ACC19 	69	999	F	W	5	30.95
ACC19 	69	999	F	Y	5	47.62
ACC19 	69	999	M	N	5	38.62
ACC19 	69	999	M	P	5	33.62
ACC19 	69	999	M	R	5	30.1
ACC19 	69	999	M	S	5	68.12
ACC19 	69	999	M	T	5	56.76
ACC19 	69	999	M	U	5	46.03
ACC19 	69	999	M	W	5	38.62
ACC19 	69	999	M	Y	5	68.12
ACC19 	69	999	F	N	6	30.78
ACC19 	69	999	F	P	6	27.74
ACC19 	69	999	F	R	6	25.28
ACC19 	69	999	F	S	6	47.26
ACC19 	69	999	F	T	6	39.38
ACC19 	69	999	F	U	6	35.06
ACC19 	69	999	F	W	6	30.78
ACC19 	69	999	F	Y	6	47.26
ACC19 	69	999	M	N	6	38.44
ACC19 	69	999	M	P	6	33.47
ACC19 	69	999	M	R	6	29.96
ACC19 	69	999	M	S	6	67.42
ACC19 	69	999	M	T	6	56.18
ACC19 	69	999	M	U	6	45.51
ACC19 	69	999	M	W	6	38.44
ACC19 	69	999	M	Y	6	67.42
ACC19 	69	999	F	N	7	27.7
ACC19 	69	999	F	P	7	24.97
ACC19 	69	999	F	R	7	22.75
ACC19 	69	999	F	S	7	42.53
ACC19 	69	999	F	T	7	35.44
ACC19 	69	999	F	U	7	31.55
ACC19 	69	999	F	W	7	27.7
ACC19 	69	999	F	Y	7	42.53
ACC19 	69	999	M	N	7	34.6
ACC19 	69	999	M	P	7	30.12
ACC19 	69	999	M	R	7	26.96
ACC19 	69	999	M	S	7	60.68
ACC19 	69	999	M	T	7	50.56
ACC19 	69	999	M	U	7	40.96
ACC19 	69	999	M	W	7	34.6
ACC19 	69	999	M	Y	7	60.68
ACC19 	70	999	F	N	1	33.46
ACC19 	70	999	F	P	1	31.64
ACC19 	70	999	F	R	1	31.56
ACC19 	70	999	F	S	1	55.73
ACC19 	70	999	F	T	1	46.44
ACC19 	70	999	F	U	1	46.44
ACC19 	70	999	F	W	1	33.46
ACC19 	70	999	F	Y	1	55.73
ACC19 	70	999	M	N	1	42.67
ACC19 	70	999	M	P	1	42.0
ACC19 	70	999	M	R	1	42.0
ACC19 	70	999	M	S	1	76.76
ACC19 	70	999	M	T	1	63.96
ACC19 	70	999	M	U	1	63.96
